order_id,date,region,category,sales_rep,channel,units,unit_price,revenue,cost,profit,customer_satisfaction
ORD-11287,2025-10-14,East,Software,David Kim,Direct,16,664.19,10627.04,4517.28,6109.76,5.0
ORD-11356,2025-11-21,South,Software,Amy Liu,Online,1,433.89,433.89,163.46,270.43,4.6
ORD-10030,2024-01-16,South,Office Supplies,Amy Liu,Partner,6,93.6,561.6,309.36,252.24,3.9
ORD-10778,2025-02-07,West,Software,Mike Torres,Direct,17,590.22,10033.74,4104.17,5929.57,4.7
ORD-10992,2025-05-26,West,Furniture,Sarah Chen,Direct,1,347.43,347.43,259.37,88.06,3.1
ORD-10360,2024-06-22,South,Software,Maria Garcia,Online,15,401.85,6027.75,2435.27,3592.48,4.2
ORD-10988,2025-06-14,West,Office Supplies,Mike Torres,Direct,6,261.95,1571.7,882.93,688.77,4.0
ORD-11076,2025-06-18,Midwest,Electronics,Tom Anderson,Partner,8,429.09,3432.72,1985.74,1446.98,3.9
ORD-11426,2025-12-30,East,Software,David Kim,Partner,3,782.97,2348.91,951.09,1397.82,3.0
ORD-10994,2025-06-07,West,Software,Sarah Chen,Partner,13,840.48,10926.24,4039.04,6887.2,4.0
ORD-10775,2025-02-18,West,Furniture,Sarah Chen,Direct,1,331.63,331.63,237.11,94.52,4.4
ORD-10767,2025-02-18,West,Electronics,Sarah Chen,Online,6,282.25,1693.5,1020.82,672.68,3.1
ORD-11072,2025-07-05,South,Software,Robert Johnson,Online,19,297.45,5651.55,2038.85,3612.7,4.9
ORD-10644,2024-11-14,South,Furniture,Robert Johnson,Partner,19,320.88,6096.72,3755.34,2341.38,4.8
ORD-11027,2025-06-14,Midwest,Furniture,Tom Anderson,,22,295.34,6497.48,4516.2,1981.28,5.0
ORD-11203,2025-09-25,West,Electronics,Mike Torres,Partner,20,608.28,12165.6,8006.44,4159.16,3.7
ORD-10320,2024-05-27,Midwest,Furniture,Tom Anderson,Partner,11,326.81,3594.91,2572.38,1022.53,4.0
ORD-10705,2024-12-22,Midwest,Furniture,Chris Brown,Direct,12,358.29,4299.48,3193.16,1106.32,4.7
ORD-10349,2024-07-03,South,Electronics,Maria Garcia,Online,3,372.76,1118.28,744.09,374.19,4.2
ORD-10977,2025-04-26,Midwest,Electronics,Rachel Lee,Online,13,249.07,3237.91,1851.22,1386.69,3.4
ORD-10832,2025-03-23,West,Software,Mike Torres,Online,24,583.15,13995.6,5184.19,8811.41,3.5
ORD-11059,2025-07-05,East,Software,David Kim,Direct,1,527.49,527.49,223.68,303.81,4.3
ORD-11042,2025-06-20,West,Software,Mike Torres,Direct,16,737.12,11793.92,4384.91,7409.01,4.7
ORD-10746,2025-01-14,South,Furniture,Amy Liu,Partner,23,232.62,5350.26,3673.44,1676.82,4.8
ORD-10532,2024-09-15,Midwest,Office Supplies,Rachel Lee,Partner,7,162.97,1140.79,595.07,545.72,3.9
ORD-10025,2024-01-07,South,Electronics,Amy Liu,Online,5,259.25,1296.25,768.08,528.17,4.1
ORD-11197,2025-08-29,Midwest,Software,Chris Brown,Online,6,379.48,2276.88,993.4,1283.48,2.9
ORD-11276,2025-10-18,East,Electronics,David Kim,Direct,18,523.64,9425.52,5389.03,4036.49,4.8
ORD-10621,2024-11-27,East,Electronics,Emily Zhang,Online,20,600.15,12003.0,7548.93,4454.07,3.3
ORD-11195,2025-08-17,Midwest,Software,Tom Anderson,Online,23,332.53,7648.19,2933.43,4714.76,4.1
ORD-10434,2024-08-27,West,Office Supplies,Sarah Chen,Partner,7,189.02,1323.14,775.98,547.16,3.7
ORD-10058,2024-02-03,West,Software,Lisa Patel,Online,15,385.84,5787.6,2198.01,3589.59,3.5
ORD-10467,2024-08-29,South,Software,Maria Garcia,Direct,24,275.66,6615.84,2710.15,3905.69,4.3
ORD-10527,2024-09-19,Midwest,Electronics,Tom Anderson,Partner,9,350.05,3150.45,2075.61,1074.84,3.3
ORD-10787,2025-02-22,East,Furniture,Emily Zhang,Partner,16,230.94,3695.04,2619.91,1075.13,3.7
ORD-10599,2024-10-18,Midwest,Software,Chris Brown,Partner,1,408.96,408.96,152.76,256.2,3.4
ORD-11245,2025-09-16,Midwest,Electronics,Tom Anderson,Online,18,262.2,4719.6,2812.03,1907.57,3.7
ORD-10301,2024-05-31,East,Software,Emily Zhang,Online,15,589.96,8849.4,3554.71,5294.69,3.9
ORD-10264,2024-05-16,Midwest,Office Supplies,Rachel Lee,Online,15,203.53,3052.95,1631.86,1421.09,3.9
ORD-10317,2024-06-09,Midwest,Office Supplies,Rachel Lee,Direct,20,160.78,3215.6,1664.81,1550.79,4.2
ORD-10604,2024-11-05,West,Electronics,Mike Torres,,23,562.16,12929.68,7299.87,5629.81,5.0
ORD-10901,2025-04-04,East,Furniture,Emily Zhang,Online,10,284.65,2846.5,1752.89,1093.61,4.8
ORD-10974,2025-05-03,South,Software,Maria Garcia,Online,4,379.88,1519.52,663.96,855.56,4.5
ORD-10625,2024-11-30,East,Office Supplies,David Kim,Online,3,311.74,935.22,474.58,460.64,4.4
ORD-11163,2025-08-30,East,Furniture,Emily Zhang,Direct,12,343.11,4117.32,3067.75,1049.57,
ORD-10325,2024-06-18,West,Electronics,Sarah Chen,Partner,15,321.95,4829.25,3251.29,1577.96,4.5
ORD-10629,2024-11-09,East,Office Supplies,Emily Zhang,Partner,13,199.74,2596.62,1334.14,1262.48,3.5
ORD-10597,2024-10-22,Midwest,Software,Rachel Lee,Partner,19,287.82,5468.58,2238.18,3230.4,4.1
ORD-10743,2025-01-01,South,Furniture,Maria Garcia,Direct,9,175.29,1577.61,997.24,580.37,4.3
ORD-11155,2025-08-22,West,Software,Sarah Chen,Direct,6,624.47,3746.82,1486.96,2259.86,5.0
ORD-10760,2025-01-26,Midwest,Furniture,Chris Brown,,3,311.85,935.55,647.71,287.84,3.4
ORD-10453,2024-08-28,East,Software,Emily Zhang,Partner,4,314.27,1257.08,469.06,788.02,4.7
ORD-10054,2024-01-31,West,Office Supplies,Mike Torres,Online,21,159.95,3358.95,1928.1,1430.85,4.2
ORD-11411,2025-12-21,Midwest,Electronics,Chris Brown,Online,14,492.29,6892.06,4104.68,2787.38,4.1
ORD-11069,2025-07-11,South,Furniture,Maria Garcia,Online,1,193.76,193.76,144.39,49.37,4.4
ORD-10304,2024-06-09,South,Office Supplies,Amy Liu,Online,13,116.24,1511.12,850.08,661.04,4.4
ORD-10287,2024-05-27,West,Software,Lisa Patel,Partner,6,641.71,3850.26,1438.3,2411.96,4.0
ORD-10074,2024-02-14,East,Software,David Kim,Online,20,466.38,9327.6,3759.52,5568.08,3.7
ORD-11218,2025-09-24,East,Electronics,James Wilson,Direct,8,542.65,4341.2,2629.95,1711.25,3.6
ORD-10564,2024-11-01,East,Office Supplies,James Wilson,Online,3,331.69,995.07,596.72,398.35,5.0
ORD-11164,2025-08-24,East,Furniture,Emily Zhang,Online,21,235.51,4945.71,3122.11,1823.6,4.5
ORD-10529,2024-09-12,Midwest,Electronics,Rachel Lee,Direct,13,308.5,4010.5,2732.28,1278.22,3.9
ORD-10923,2025-03-24,Midwest,Electronics,Chris Brown,Direct,14,307.89,4310.46,2777.51,1532.95,3.5
ORD-10678,2024-12-20,West,Software,Mike Torres,Partner,8,837.0,6696.0,2554.79,4141.21,4.3
ORD-10911,2025-03-27,South,Office Supplies,Maria Garcia,Partner,6,139.05,834.3,429.74,404.56,4.1
ORD-10605,2024-11-25,West,Office Supplies,Mike Torres,Partner,22,206.13,4534.86,2298.58,2236.28,3.8
ORD-10702,2024-12-22,Midwest,Electronics,Chris Brown,Direct,2,415.33,830.66,490.95,339.71,3.1
ORD-11327,2025-11-03,West,Software,Lisa Patel,Direct,18,787.52,14175.36,5324.42,8850.94,3.0
ORD-11404,2025-12-08,South,Furniture,Maria Garcia,Online,5,323.33,1616.65,1195.02,421.63,4.8
ORD-11007,2025-05-26,South,Electronics,Robert Johnson,Direct,20,319.64,6392.8,3793.38,2599.42,3.3
ORD-10939,2025-05-16,West,Office Supplies,Sarah Chen,Direct,15,155.13,2326.95,1308.17,1018.78,3.8
ORD-10152,2024-03-14,Midwest,Office Supplies,Chris Brown,Online,3,169.35,508.05,292.95,215.1,4.2
ORD-10676,2024-12-06,West,Software,Sarah Chen,Direct,21,878.8,18454.8,7913.64,10541.16,5.0
ORD-10199,2024-03-30,South,Software,Amy Liu,Partner,23,370.26,8515.98,3606.48,4909.5,3.8
ORD-10542,2024-10-02,Midwest,Software,Rachel Lee,Online,10,299.41,2994.1,1283.51,1710.59,4.1
ORD-10431,2024-08-13,West,Electronics,Lisa Patel,Direct,21,454.23,9538.83,5379.72,4159.11,4.6
ORD-10989,2025-06-11,West,Office Supplies,Mike Torres,Direct,3,240.12,720.36,357.47,362.89,4.0
ORD-10498,2024-09-20,West,Furniture,Sarah Chen,Direct,25,313.86,7846.5,4869.14,2977.36,3.6
ORD-10291,2024-05-26,East,Electronics,Emily Zhang,Online,6,510.22,3061.32,2075.95,985.37,3.9
ORD-10696,2024-12-21,South,Furniture,Amy Liu,Direct,23,413.0,9499.0,5924.99,3574.01,4.1
ORD-10846,2025-03-06,East,Software,James Wilson,Online,22,658.22,14480.84,5354.42,9126.42,3.9
ORD-10751,2025-01-02,Midwest,Electronics,Tom Anderson,Online,16,309.51,4952.16,3345.31,1606.85,4.4
ORD-10347,2024-06-29,East,Software,James Wilson,Direct,2,534.84,1069.68,463.3,606.38,4.1
ORD-10229,2024-05-16,West,Software,Sarah Chen,Online,2,503.91,1007.82,420.39,587.43,3.7
ORD-11188,2025-08-19,Midwest,Office Supplies,Tom Anderson,Direct,21,136.72,2871.12,1732.23,1138.89,5.0
ORD-10538,2024-09-14,Midwest,Furniture,Chris Brown,Online,8,228.51,1828.08,1357.09,470.99,4.3
ORD-10299,2024-06-07,East,Furniture,David Kim,Partner,8,303.01,2424.08,1612.48,811.6,4.2
ORD-10213,2024-04-06,Midwest,Software,Chris Brown,Online,8,265.31,2122.48,824.01,1298.47,4.8
ORD-10255,2024-05-18,South,Software,Amy Liu,Partner,11,395.57,4351.27,1835.38,2515.89,4.3
ORD-10878,2025-03-27,West,Electronics,Sarah Chen,Partner,20,522.53,10450.6,7059.12,3391.48,3.8
ORD-10902,2025-04-02,East,Furniture,Emily Zhang,Direct,6,386.99,2321.94,1575.38,746.56,4.9
ORD-11289,2025-10-07,South,Electronics,Robert Johnson,Online,23,500.82,11518.86,7121.99,4396.87,5.0
ORD-11368,2025-11-28,Midwest,Furniture,Chris Brown,Partner,21,422.11,8864.31,5822.98,3041.33,3.6
ORD-10819,2025-02-22,Midwest,Software,Chris Brown,Partner,2,327.51,655.02,277.14,377.88,4.1
ORD-10745,2025-01-05,South,Furniture,Maria Garcia,Direct,8,274.4,2195.2,1498.59,696.61,3.7
ORD-10082,2024-02-24,South,Furniture,Maria Garcia,Online,8,180.37,1442.96,942.41,500.55,2.5
ORD-10816,2025-02-03,Midwest,Furniture,Rachel Lee,Direct,5,182.45,912.25,584.86,327.39,4.8
ORD-10600,2024-11-05,West,Electronics,Sarah Chen,Direct,22,485.25,10675.5,6959.99,3715.51,5.0
ORD-10123,2024-02-28,East,Office Supplies,James Wilson,Direct,22,204.67,4502.74,2714.22,1788.52,5.0
ORD-10985,2025-06-04,West,Electronics,Mike Torres,Online,15,405.87,6088.05,3553.68,2534.37,4.2
ORD-10899,2025-03-28,East,Furniture,David Kim,Partner,17,237.85,4043.45,2591.53,1451.92,3.1
ORD-10049,2024-02-21,West,Electronics,Mike Torres,Partner,10,378.89,3788.9,2267.45,1521.45,3.9
ORD-11094,2025-08-09,West,Electronics,Mike Torres,Direct,16,475.8,7612.8,5012.53,2600.27,2.9
ORD-11244,2025-09-13,Midwest,Electronics,Chris Brown,Online,22,392.02,8624.44,5672.67,2951.77,3.4
ORD-10248,2024-04-24,South,Electronics,Robert Johnson,Direct,10,302.5,3025.0,1976.39,1048.61,4.3
ORD-11101,2025-08-06,West,Furniture,Lisa Patel,Partner,20,288.41,5768.2,4040.24,1727.96,4.2
ORD-10533,2024-10-05,Midwest,Office Supplies,Tom Anderson,Partner,12,165.86,1990.32,1008.57,981.75,4.9
ORD-10855,2025-03-12,South,Furniture,Maria Garcia,Online,15,245.76,3686.4,2710.91,975.49,3.8
ORD-10145,2024-03-16,South,Software,Amy Liu,Partner,9,245.34,2208.06,843.17,1364.89,4.2
ORD-10790,2025-02-11,East,Software,David Kim,Direct,6,409.79,2458.74,1018.75,1439.99,3.9
ORD-10963,2025-05-10,South,Electronics,Robert Johnson,Online,15,368.99,5534.85,3369.12,2165.73,4.3
ORD-11065,2025-07-06,South,Office Supplies,Maria Garcia,Online,15,119.69,1795.35,938.9,856.45,3.3
ORD-10833,2025-03-19,East,Electronics,David Kim,Direct,14,326.78,4574.92,3002.36,1572.56,5.0
ORD-10067,2024-02-11,East,Electronics,Emily Zhang,Direct,16,221.74,3547.84,2217.0,1330.84,4.7
ORD-10015,2024-01-10,East,Electronics,Emily Zhang,Direct,15,226.73,3400.95,2202.25,1198.7,3.8
ORD-10144,2024-03-04,South,Furniture,Maria Garcia,Online,18,209.88,3777.84,2703.85,1073.99,4.7
ORD-10947,2025-05-16,East,Electronics,James Wilson,Online,7,491.89,3443.23,2217.97,1225.26,4.9
ORD-11350,2025-11-11,South,Furniture,Robert Johnson,Direct,4,288.48,1153.92,809.16,344.76,4.6
ORD-10327,2024-06-19,West,Office Supplies,Mike Torres,Partner,21,155.39,3263.19,1757.55,1505.64,3.8
ORD-10679,2024-12-03,East,Electronics,David Kim,Online,23,472.55,10868.65,6846.74,4021.91,4.3
ORD-11238,2025-09-17,South,Software,Maria Garcia,Direct,16,516.69,8267.04,3073.44,5193.6,3.8
ORD-10228,2024-05-01,West,Software,Sarah Chen,Partner,22,592.47,13034.34,5626.41,7407.93,4.2
ORD-11314,2025-11-21,West,Electronics,Sarah Chen,Partner,8,685.53,5484.24,3337.4,2146.84,3.4
ORD-11025,2025-05-27,Midwest,Office Supplies,Tom Anderson,Partner,19,262.21,4981.99,2489.02,2492.97,4.4
ORD-11352,2025-11-14,South,Software,Amy Liu,Partner,4,489.57,1958.28,795.51,1162.77,
ORD-10363,2024-06-21,Midwest,Electronics,Tom Anderson,Online,4,219.43,877.72,539.94,337.78,4.5
ORD-10496,2024-09-21,West,Furniture,Mike Torres,Partner,1,347.06,347.06,252.43,94.63,3.6
ORD-10909,2025-04-18,South,Electronics,Maria Garcia,Direct,23,431.28,9919.44,6247.9,3671.54,4.7
ORD-11236,2025-09-24,South,Furniture,Maria Garcia,Online,22,249.31,5484.82,3603.76,1881.06,2.9
ORD-10502,2024-09-24,West,Software,Lisa Patel,Direct,17,689.59,11723.03,4632.85,7090.18,4.0
ORD-10941,2025-05-05,West,Furniture,Mike Torres,Online,14,447.67,6267.38,4363.45,1903.93,3.3
ORD-10945,2025-05-08,West,Software,Sarah Chen,Direct,16,572.55,9160.8,3549.19,5611.61,4.0
ORD-11183,2025-08-31,South,Furniture,Robert Johnson,Partner,6,227.86,1367.16,895.85,471.31,4.3
ORD-10424,2024-08-02,Midwest,Furniture,Tom Anderson,Online,25,273.28,6832.0,4301.42,2530.58,4.1
ORD-10064,2024-02-19,East,Electronics,David Kim,Online,24,248.98,5975.52,3680.66,2294.86,4.1
ORD-10133,2024-03-05,East,Software,James Wilson,Direct,18,387.78,6980.04,2610.25,4369.79,
ORD-10601,2024-11-05,West,Electronics,Sarah Chen,Partner,5,641.16,3205.8,2114.86,1090.94,5.0
ORD-10272,2024-05-15,Midwest,Software,Rachel Lee,Partner,10,238.66,2386.6,1014.43,1372.17,4.2
ORD-10661,2024-12-16,West,Electronics,Mike Torres,Direct,8,445.79,3566.32,2386.11,1180.21,4.1
ORD-10410,2024-07-15,South,Furniture,Robert Johnson,Direct,21,183.29,3849.09,2774.88,1074.21,4.2
ORD-10968,2025-05-07,South,Furniture,Maria Garcia,Online,8,236.0,1888.0,1347.81,540.19,4.5
ORD-10359,2024-06-23,South,Software,Robert Johnson,Direct,3,438.06,1314.18,574.92,739.26,3.9
ORD-10491,2024-09-22,West,Electronics,Sarah Chen,Direct,11,363.16,3994.76,2338.81,1655.95,4.1
ORD-10756,2025-01-13,Midwest,Office Supplies,Chris Brown,Partner,3,232.52,697.56,375.56,322.0,3.9
ORD-10938,2025-04-24,West,Electronics,Lisa Patel,Online,19,364.51,6925.69,4701.44,2224.25,4.3
ORD-10331,2024-07-07,West,Furniture,Lisa Patel,Direct,3,299.89,899.67,551.63,348.04,3.7
ORD-10396,2024-08-10,East,Software,David Kim,Direct,20,369.24,7384.8,3196.62,4188.18,4.5
ORD-11048,2025-06-26,East,Office Supplies,David Kim,Direct,23,234.83,5401.09,3062.47,2338.62,3.7
ORD-11131,2025-07-27,Midwest,Electronics,Chris Brown,Partner,11,233.25,2565.75,1732.03,833.72,4.6
ORD-10798,2025-02-09,South,Office Supplies,Robert Johnson,Direct,22,116.62,2565.64,1336.21,1229.43,3.7
ORD-11340,2025-11-20,East,Software,Emily Zhang,Online,22,598.46,13166.12,5152.04,8014.08,4.5
ORD-11232,2025-09-08,South,Office Supplies,Robert Johnson,Online,23,154.27,3548.21,1958.48,1589.73,4.1
ORD-11383,2025-12-01,West,Software,Lisa Patel,Online,14,1000.11,14001.54,5790.64,8210.9,5.0
ORD-10759,2025-01-08,Midwest,Furniture,Tom Anderson,Partner,14,281.47,3940.58,2633.61,1306.97,4.5
ORD-10187,2024-04-10,South,Electronics,Robert Johnson,Partner,16,272.64,4362.24,2841.6,1520.64,4.3
ORD-10967,2025-04-21,South,Furniture,Robert Johnson,Online,12,314.46,3773.52,2516.63,1256.89,3.4
ORD-11282,2025-10-06,East,Office Supplies,David Kim,Online,2,252.68,505.36,271.12,234.24,4.9
ORD-11166,2025-09-04,East,Software,Emily Zhang,Direct,7,498.76,3491.32,1373.93,2117.39,5.0
ORD-10341,2024-07-10,East,Office Supplies,James Wilson,Direct,8,157.11,1256.88,682.23,574.65,3.3
ORD-10512,2024-10-06,East,Software,James Wilson,Partner,17,505.49,8593.33,3738.73,4854.6,3.8
ORD-11390,2025-12-12,East,Furniture,David Kim,Online,12,510.14,6121.68,4181.93,1939.75,4.0
ORD-10666,2024-12-09,West,Office Supplies,Sarah Chen,Partner,22,181.46,3992.12,2384.87,1607.25,3.5
ORD-10047,2024-01-13,Midwest,Software,Chris Brown,Direct,9,197.64,1778.76,702.4,1076.36,3.0
ORD-10838,2025-03-01,East,Office Supplies,Emily Zhang,Direct,17,233.07,3962.19,2109.11,1853.08,3.8
ORD-11169,2025-09-06,East,Software,David Kim,Partner,11,388.51,4273.61,1845.0,2428.61,4.7
ORD-11228,2025-09-18,East,Software,Emily Zhang,Direct,1,602.98,602.98,237.72,365.26,
ORD-10165,2024-04-04,West,Electronics,Sarah Chen,Online,4,434.61,1738.44,1053.38,685.06,4.1
ORD-11031,2025-06-09,Midwest,Software,Rachel Lee,Direct,20,383.48,7669.6,3214.61,4454.99,4.3
ORD-11270,2025-10-24,West,Furniture,Sarah Chen,,22,289.39,6366.58,3925.13,2441.45,5.0
ORD-11249,2025-09-17,Midwest,Office Supplies,Tom Anderson,Online,5,204.42,1022.1,506.61,515.49,4.5
ORD-10284,2024-05-30,West,Software,Mike Torres,Direct,3,406.05,1218.15,468.58,749.57,4.9
ORD-10460,2024-09-04,South,Office Supplies,Amy Liu,Partner,7,125.54,878.78,495.33,383.45,4.0
ORD-11268,2025-10-16,West,Furniture,Sarah Chen,Partner,15,353.88,5308.2,3962.5,1345.7,4.3
ORD-10060,2024-02-02,West,Software,Sarah Chen,Direct,13,503.48,6545.24,2726.18,3819.06,4.6
ORD-11304,2025-10-06,Midwest,Office Supplies,Chris Brown,Online,18,264.74,4765.32,2673.65,2091.67,5.0
ORD-10387,2024-07-21,East,Electronics,Emily Zhang,Partner,18,409.09,7363.62,4775.43,2588.19,4.1
ORD-10841,2025-03-19,East,Furniture,Emily Zhang,Direct,18,373.92,6730.56,4720.88,2009.68,4.2
ORD-11399,2025-12-06,South,Office Supplies,Amy Liu,Direct,10,279.41,2794.1,1679.75,1114.35,4.5
ORD-10857,2025-03-09,South,Software,Robert Johnson,Direct,15,420.01,6300.15,2554.57,3745.58,4.1
ORD-11338,2025-11-06,East,Software,James Wilson,Online,11,736.76,8104.36,3142.92,4961.44,3.6
ORD-11189,2025-08-30,Midwest,Office Supplies,Tom Anderson,Direct,5,166.52,832.6,494.07,338.53,4.7
ORD-10786,2025-02-01,East,Furniture,James Wilson,Online,7,240.55,1683.85,1166.76,517.09,4.6
ORD-10202,2024-04-14,Midwest,Electronics,Tom Anderson,Online,15,310.26,4653.9,2795.69,1858.21,3.0
ORD-11400,2025-12-05,South,Office Supplies,Amy Liu,Online,2,290.8,581.6,307.68,273.92,4.0
ORD-10353,2024-06-24,South,Office Supplies,Robert Johnson,Online,2,207.93,415.86,212.36,203.5,4.1
ORD-11344,2025-11-09,South,Electronics,Robert Johnson,Partner,7,578.43,4049.01,2680.16,1368.85,4.9
ORD-11417,2025-12-18,Midwest,Furniture,Chris Brown,Online,8,316.52,2532.16,1733.92,798.24,4.3
ORD-10685,2024-12-10,East,Software,James Wilson,Partner,9,560.6,5045.4,1920.06,3125.34,4.1
ORD-11422,2025-12-10,Midwest,Software,Chris Brown,Partner,18,586.68,10560.24,4007.61,6552.63,4.2
ORD-10007,2024-01-28,West,Office Supplies,Sarah Chen,Direct,13,132.62,1724.06,973.97,750.09,3.7
ORD-10591,2024-11-02,Midwest,Electronics,Chris Brown,Partner,19,417.1,7924.9,4515.81,3409.09,4.0
ORD-10820,2025-02-07,Midwest,Software,Chris Brown,Direct,18,358.59,6454.62,2766.53,3688.09,4.9
ORD-10364,2024-06-29,Midwest,Office Supplies,Chris Brown,Online,6,187.22,1123.32,668.28,455.04,4.8
ORD-10322,2024-05-31,Midwest,Software,Rachel Lee,Online,11,352.52,3877.72,1665.53,2212.19,3.5
ORD-10921,2025-04-14,Midwest,Electronics,Rachel Lee,Partner,9,403.85,3634.65,2347.12,1287.53,4.0
ORD-10587,2024-10-21,South,Software,Robert Johnson,Online,1,449.77,449.77,197.29,252.48,3.5
ORD-10951,2025-05-02,East,Office Supplies,James Wilson,Partner,4,203.21,812.84,441.73,371.11,3.2
ORD-11014,2025-06-03,South,Furniture,Amy Liu,Partner,12,324.52,3894.24,2728.01,1166.23,5.0
ORD-10828,2025-02-26,West,Office Supplies,Mike Torres,Online,6,154.75,928.5,498.15,430.35,4.8
ORD-10462,2024-08-29,South,Office Supplies,Robert Johnson,Partner,19,170.86,3246.34,1860.52,1385.82,3.9
ORD-10804,2025-02-23,South,Furniture,Amy Liu,Direct,19,198.84,3777.96,2346.67,1431.29,4.3
ORD-11091,2025-07-18,West,Electronics,Sarah Chen,Direct,1,346.63,346.63,208.21,138.42,5.0
ORD-11097,2025-07-21,West,Office Supplies,Sarah Chen,Online,14,189.13,2647.82,1459.17,1188.65,3.8
ORD-11029,2025-06-04,Midwest,Furniture,Rachel Lee,Partner,25,373.95,9348.75,6189.87,3158.88,3.5
ORD-10651,2024-11-18,Midwest,Electronics,Chris Brown,Direct,16,435.04,6960.64,4017.02,2943.62,3.7
ORD-11303,2025-10-27,Midwest,Office Supplies,Chris Brown,Online,19,208.42,3959.98,2201.25,1758.73,4.3
ORD-11297,2025-10-13,South,Software,Maria Garcia,Direct,9,523.24,4709.16,2053.56,2655.6,4.5
